country,year,month,level,maker,model,category,seats,region,units,units_ytd,yoy_pct,is_subtotal,source,source_url,source_name,source_site
VN,2025,5,model,JMC,IZ,Light truck,,North,45,62,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,JMC,IZ,Light truck,,South,36,90,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Attrage,Sedan,5 seats,ALL,61,156,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Attrage,Sedan,5 seats,Central,28,41,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Attrage,Sedan,5 seats,North,12,19,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Attrage,Sedan,5 seats,South,21,96,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Outlander,SUV,7 seats,ALL,32,34,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Outlander,SUV,7 seats,Central,10,1,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Outlander,SUV,7 seats,North,18,22,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Outlander,SUV,7 seats,South,4,11,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Pajero Sport,SUV,7 seats,ALL,17,,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Pajero Sport,SUV,7 seats,North,17,,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Triton,Pick-up,5 seats,ALL,246,283,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Triton,Pick-up,5 seats,Central,75,89,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Triton,Pick-up,5 seats,North,138,114,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Triton,Pick-up,5 seats,South,33,80,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Xforce,SUV,5 seats,ALL,552,599,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Xforce,SUV,5 seats,Central,229,246,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Xforce,SUV,5 seats,North,226,235,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Xforce,SUV,5 seats,South,97,118,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Xpander (CBU),MPV,7 seats,ALL,667,812,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Xpander (CBU),MPV,7 seats,Central,151,162,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Xpander (CBU),MPV,7 seats,North,258,300,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Xpander (CBU),MPV,7 seats,South,258,350,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Xpander (CKD),MPV,7 seats,ALL,141,288,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Xpander (CKD),MPV,7 seats,Central,68,85,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Xpander (CKD),MPV,7 seats,North,31,84,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Mitsubishi,Xpander (CKD),MPV,7 seats,South,42,119,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,SAMCO,Garbage compactor truck,Garbage compactor truck (SPV),3 seats,ALL,1,,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,SAMCO,Garbage compactor truck,Garbage compactor truck (SPV),3 seats,South,1,,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,27 seats,ALL,16,21,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,27 seats,Central,,3,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,27 seats,North,,4,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,27 seats,South,16,14,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,SAMCO,Sewage suction truck,Sewage suction truck (SPV),3 seats,ALL,,1,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,SAMCO,Sewage suction truck,Sewage suction truck (SPV),3 seats,South,,1,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Suzuki,Jimny,SUV,4 seats,ALL,16,17,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Suzuki,Jimny,SUV,4 seats,Central,1,2,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Suzuki,Jimny,SUV,4 seats,North,5,5,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Suzuki,Jimny,SUV,4 seats,South,10,10,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Suzuki,Super Carry Pro,Small truck,2 seats,ALL,131,269,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Suzuki,Super Carry Pro,Small truck,2 seats,Central,12,9,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Suzuki,Super Carry Pro,Small truck,2 seats,North,69,128,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Suzuki,Super Carry Pro,Small truck,2 seats,South,50,132,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Suzuki,XL7 Hybrid,Hybrid,,ALL,133,201,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Suzuki,XL7 Hybrid,Hybrid,,Central,15,11,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Suzuki,XL7 Hybrid,Hybrid,,North,40,53,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,Suzuki,XL7 Hybrid,Hybrid,,South,78,137,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Carens,SUV,7 seats,ALL,227,275,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Carens,SUV,7 seats,Central,44,67,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Carens,SUV,7 seats,North,47,48,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Carens,SUV,7 seats,South,136,160,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Carnival,MPV,7 seats,ALL,321,425,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Carnival,MPV,7 seats,Central,10,17,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Carnival,MPV,7 seats,North,113,183,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Carnival,MPV,7 seats,South,198,225,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,K3,Sedan,5 seats,ALL,205,133,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,K3,Sedan,5 seats,Central,5,12,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,K3,Sedan,5 seats,North,129,70,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,K3,Sedan,5 seats,South,71,51,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,K5,Sedan,5 seats,ALL,14,17,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,K5,Sedan,5 seats,Central,4,1,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,K5,Sedan,5 seats,North,8,8,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,K5,Sedan,5 seats,South,2,8,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Morning,Hatchback,5 seats,ALL,32,4,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Morning,Hatchback,5 seats,Central,1,1,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Morning,Hatchback,5 seats,North,19,,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Morning,Hatchback,5 seats,South,12,3,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,New Sorento HEV/PHEV,Hybrid,7 seats,ALL,8,8,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,New Sorento HEV/PHEV,Hybrid,7 seats,North,4,3,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,New Sorento HEV/PHEV,Hybrid,7 seats,South,4,5,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Seltos,Crossover,5 seats,ALL,419,346,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Seltos,Crossover,5 seats,Central,51,63,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Seltos,Crossover,5 seats,North,300,206,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Seltos,Crossover,5 seats,South,68,77,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Soluto,Sedan,5 seats,ALL,18,14,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Soluto,Sedan,5 seats,Central,5,1,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Soluto,Sedan,5 seats,North,7,3,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Soluto,Sedan,5 seats,South,6,10,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
VN,2025,5,model,THACO KIA,Sonet,Crossover,5 seats,ALL,421,367,,0,vama,http://vama.org.vn/Data/upload/files/2025/B%C3%A1o%20c%C3%A1o%20b%C3%A1n%20h%C3%A0ng/T7/VAMA%20sales%20report%20May%202025%20-%20Detail.pdf,VAMA (Vietnam Automobile Manufacturers' Association),vama.org.vn
