year,month,maker,model,vama_class,seats,units,units_ytd
2024,9,THACO TRUCK,Thaco truck,Light truck Dump truck (SPV),2 seats,781,5516
2024,9,THACO KIA,Sonet,Crossover,5 seats,742,5083
2024,9,Honda,CR-V (CKD),SUV,7 seats,706,2987
2024,9,Honda,HR-V,SUV,5 seats,695,4024
2024,9,THACO KIA,Seltos,Crossover,5 seats,681,4253
2024,9,Ford,Transit,Minibus,16 seats,673,3530
2024,9,THACO TRUCK,Frontier,Small truck,2 seats,591,2503
2024,9,THACO MAZDA,Mazda3,Sedan,5 seats,582,3398
2024,9,Toyota,Corolla Cross,SUV,5 seats,578,3290
2024,9,THACO KIA,Carens,SUV,7 seats,477,3084
2024,9,THACO KIA,K3,Sedan,5 seats,443,2592
2024,9,THACO KIA,Sportage,SUV,5 seats,407,1925
2024,9,Suzuki,Carry Pro CKD,Small truck,2 seats,395,2200
2024,9,THACO MAZDA,Mazda2,Sedan,5 seats,380,3619
2024,9,Honda,BR-V,MPV,7 seats,372,2472
2024,9,Mitsubishi,Triton,Pick-up,5 seats,360,1641
2024,9,Toyota,Fortuner,SUV,8 seats,359,1532
2024,9,THACO MAZDA,CX-8,SUV,7 seats,319,1811
2024,9,Toyota,Raize,SUV,5 seats,312,2968
2024,9,Toyota,Hilux,Pick-up,5 seats,280,1333
2024,9,Toyota,Innova Cross,MPV,7 seats,272,1966
2024,9,THACO PREMIUM,Peugeot SUV,peugeot,7 seats,261,2132
2024,9,Toyota,Innova Cross Hybrid,Hybrid,,258,1304
2024,9,Suzuki,XL7 Hybrid,Hybrid,,256,256
2024,9,Mitsubishi,Attrage,Sedan,5 seats,250,1821
2024,9,Toyota,Corolla Cross Hybrid,Hybrid,,223,787
2024,9,Honda,CR-V Hybrid,Hybrid,5 seats,219,1141
2024,9,Ford,Ranger CBU,Pick-up,5 seats,213,2086
2024,9,Toyota,Avanza Premio CKD,MPV,7 seats,204,1447
2024,9,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,3 seats,203,1416
2024,9,Mitsubishi,Outlander,SUV,7 seats,198,1037
2024,9,THACO MAZDA,CX-3,SUV,5 seats,193,1683
2024,9,Toyota,Wigo,Sedan,5 seats,183,1900
2024,9,BUS THACO,Thaco 28 45 seats,Large bus,28 ~ 45 seats,174,1551
2024,9,THACO MAZDA,CX-30,SUV,7 seats,165,1109
2024,9,Mitsubishi,Xpander (CKD),MPV,7 seats,122,1177
2024,9,THACO KIA,Sorento,SUV,7 seats,110,628
2024,9,Toyota,Camry,Sedan,5 seats,94,775
2024,9,Toyota,Fortuner (CBU),SUV,8 seats,92,718
2024,9,Hino,HINO,Other Truck,3 seats,89,1134
2024,9,THACO MAZDA,Mazda 6,Sedan,5 seats,88,409
2024,9,Mitsubishi,Pajero Sport,SUV,7 seats,68,515
2024,9,THACO TRUCK,Thaco dumptruck (SPV),,2 seats,66,668
2024,9,9. VA THACO KIA,MAsendtomedia_Septem Morning,ber24 Hatchback,,62,
2024,9,Isuzu,D-Max,Pick-up,5 seats,61,341
2024,9,Toyota,Yaris Cross Hybrid,Hybrid,,61,627
2024,9,Toyota,Landcruiser 200 GX 470,SUV,8 seats,61,435
2024,9,Suzuki,Jimny,SUV,4 seats,58,319
2024,9,Ford,Explorer,SUV,7 seats,51,505
2024,9,Suzuki,Carry Blind Van,Van,2 seats,45,1521
2024,9,THACO KIA,Soluto,Sedan,5 seats,44,287
2024,9,Toyota,Innova,MPV,8 seats,38,472
2024,9,Isuzu,mu-X,SUV,7 seats,36,160
2024,9,Toyota,Corolla,Sedan,5 seats,30,274
2024,9,VINAMOTOR,Vinamotor D8,,Under 10T,27,193
2024,9,Suzuki,XL7,SUV,7 seats,26,1839
2024,9,Isuzu,Bus Chassis,Chassis,,24,108
2024,9,THACO KIA,K5,Sedan,5 seats,20,207
2024,9,Honda,Civic,Sedan,5 seats,16,883
2024,9,Toyota,Camry Hybrid,Hybrid,,14,187
2024,9,Toyota,Alphard,MPV,7 seats,13,90
2024,9,VIDABUS,G8,Large bus,29-34 seats,9,9
2024,9,VIDABUS,G12,Large bus,47 seats,8,43
2024,9,Honda Honda,Accord,Sedan,5 seats,8,65
2024,9,BUS THACO,Minibus,Minibus,,8,113
2024,9,Toyota,Corolla Hybrid,Hybrid,6 seats,7,82
2024,9,THACO KIA,New Sorento HEV/PHEV,Hybrid,7 seats,6,62
2024,9,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,27 seats,6,110
2024,9,SAMCO,SAMCO B40 ~ B80,Large bus,40 seats,2,76
2024,9,Honda,Civic TypeR,Others,5 seats,1,11
2024,9,SAMCO,Crane truck,Crane truck (SPV),3 seats,1,1
2024,9,VINAMOTOR,Hyundai,Large bus Medium truck Light truck Small truck,29-80 Seats,,96
2024,9,THACO MAZDA,BT-50,Pick-up,5 seats,,5
2024,9,SAMCO,Car carring truck,Car Carrying Truck (SPV),3 seats,,1
2024,9,SAMCO,Sewage suction truck,Sewage suction truck (SPV),3 seats,,4
2024,9,SAMCO,Hooklift,Hooklift (SPV),3 seats,,2
2024,9,SAMCO,Fire truck,Fire fighting truck (SPV),7 seats,,1
2024,9,SAMCO,Garbage compactor truck,Garbage compactor truck (SPV),3 seats,,16
2024,9,SAMCO,Road cleaning truck,Road cleaning truck(SPV),3 seats,,2
2024,9,SAMCO,Truck,Medium truck,3 seats,,1
2024,9,SAMCO,SAMCO PRIMAS (Sleeper coaches),Large bus,45 seats,,16
2024,9,Toyota,Avanza Premio CBU,MPV,7 seats,,1
2024,9,Toyota,Alphard Hybrid,Hybrid,8 seats,,6
2024,9,Toyota,Yaris,Sedan,5 seats,,8
2024,9,Suzuki,Ciaz,Sedan,5 seats,,8
2024,9,Suzuki,Swift,Hatchback,5 seats,,225
2024,9,Suzuki,Ertiga Hybrid,Hybrid,7 seats,,1200
2024,9,Suzuki,Super Carry Pro,Small truck,2 seats,,20
2024,9,Suzuki,Carry Truck,Small truck,2 seats,,397
2024,8,Mitsubishi,Xforcce,SUV,5 seats,2504,8142
2024,8,THACO MAZDA,CX-5,Crossover,5 seats,1070,7384
2024,8,Ford,Ranger CKD,Pick-up,5 seats,1020,8420
2024,8,Toyota,Vios,Sedan,5 seats,1010,6970
2024,8,Mitsubishi,Xpander (CBU),MPV,7 seats,877,9213
2024,8,Ford,Everest,SUV,7 seats,812,6205
2024,8,Toyota,Yaris Cross,SUV,5 seats,807,5353
2024,8,THACO TRUCK,Thaco truck,Light truck Dump truck (SPV),2 seats,738,4735
2024,8,Isuzu,Truck,Other Truck,3 seats,690,5546
2024,8,Ford,Territory,MPV,5 seats,576,4262
2024,8,Ford,Transit,Minibus,16 seats,575,2857
2024,8,Toyota,Veloz Cross,MPV,8 seats,538,4071
2024,8,THACO MAZDA,Mazda2,Sedan,5 seats,442,3239
2024,8,THACO KIA,Seltos,Crossover,5 seats,439,3572
2024,8,THACO KIA,Sonet,Crossover,5 seats,430,4341
2024,8,Toyota,Corolla Cross,SUV,5 seats,429,2712
2024,8,Honda,CITY,Sedan,5 seats,421,4481
2024,8,THACO MAZDA,Mazda3,Sedan,5 seats,380,2816
2024,8,THACO KIA,Carens,SUV,7 seats,366,2607
2024,8,Toyota,Innova Cross,MPV,7 seats,345,1694
2024,8,8. VA THACO KIA,MAsendtomedia_August2 K3,4 Sedan,Page 1 5 seats,308,
2024,8,Toyota,Raize,SUV,5 seats,296,2656
2024,8,THACO TRUCK,K2700 (K200),Small truck,2 seats,294,2507
2024,8,THACO KIA,Sportage,SUV,5 seats,291,1518
2024,8,THACO KIA,Carnival,MPV,7 seats,280,3253
2024,8,THACO PREMIUM,Peugeot SUV,peugeot,7 seats,257,1871
2024,8,Ford,Ranger CBU,Pick-up,5 seats,254,1873
2024,8,Mitsubishi,Attrage,Sedan,5 seats,233,1571
2024,8,Suzuki,Carry Pro CKD,Small truck,2 seats,228,1805
2024,8,THACO MAZDA,CX-3,SUV,5 seats,225,1490
2024,8,Mitsubishi,Outlander,SUV,7 seats,217,839
2024,8,Honda,HR-V,SUV,5 seats,213,3329
2024,8,THACO TRUCK,K3000 (K250),Small truck,2 seats,210,1912
2024,8,THACO MAZDA,CX-8,SUV,7 seats,210,1492
2024,8,Honda,BR-V,MPV,7 seats,208,2100
2024,8,Toyota,Hilux,Pick-up,5 seats,206,1053
2024,8,Toyota,Wigo,Sedan,5 seats,200,1717
2024,8,BUS THACO,Thaco 28 45 seats,Large bus,28 ~ 45 seats,189,1377
2024,8,Toyota,Fortuner,SUV,8 seats,188,1173
2024,8,Honda,CR-V (CKD),SUV,7 seats,174,2281
2024,8,Suzuki,Carry Blind Van,Van,2 seats,170,1476
2024,8,Toyota,Corolla Cross Hybrid,Hybrid,,148,564
2024,8,THACO MAZDA,CX-30,SUV,7 seats,140,944
2024,8,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,3 seats,131,1213
2024,8,Toyota,Avanza Premio CKD,MPV,7 seats,129,1243
2024,8,Mitsubishi,Xpander (CKD),MPV,7 seats,126,1055
2024,8,Toyota,Yaris Cross Hybrid,Hybrid,,120,566
2024,8,Honda,CR-V Hybrid,Hybrid,5 seats,117,922
2024,8,Mitsubishi,Triton,Pick-up,5 seats,86,1281
2024,8,Hino,HINO,Other Truck,3 seats,79,1045
2024,8,Toyota,Innova Cross Hybrid,Hybrid,,61,1046
2024,8,Isuzu,D-Max,Pick-up,5 seats,60,280
2024,8,THACO KIA,Sorento,SUV,7 seats,58,518
2024,8,Toyota,Camry,Sedan,5 seats,50,681
2024,8,Toyota,Fortuner (CBU),SUV,8 seats,48,626
2024,8,Mitsubishi,Pajero Sport,SUV,7 seats,48,447
2024,8,THACO TRUCK,Thaco dumptruck (SPV),,2 seats,46,602
2024,8,Toyota,Innova,MPV,8 seats,46,434
2024,8,THACO MAZDA,Mazda 6,Sedan,5 seats,42,321
2024,8,THACO KIA,Morning,Hatchback,5 seats,38,489
2024,8,Ford,Explorer,SUV,7 seats,33,454
2024,8,Toyota,Corolla,Sedan,5 seats,33,244
2024,8,VINAMOTOR,Vinamotor D8,,Under 10T,29,166
2024,8,Toyota,Landcruiser 200 GX 470,SUV,8 seats,22,374
2024,8,Honda,Civic,Sedan,5 seats,21,867
2024,8,Isuzu,mu-X,SUV,7 seats,20,124
2024,8,THACO KIA,Soluto,Sedan,5 seats,19,243
2024,8,SAMCO,SAMCO PRIMAS (Sleeper coaches),Large bus,45 seats,16,16
2024,8,Toyota,Camry Hybrid,Hybrid,,15,173
2024,8,THACO KIA,K5,Sedan,5 seats,14,187
2024,8,Suzuki,XL7 Jimny,SUV,7 seats,13,1813
2024,8,BUS THACO,Minibus,Minibus,,9,105
2024,8,Toyota,Alphard,MPV,7 seats,9,77
2024,8,VIDABUS,G12,Large bus,47 seats,7,35
2024,8,THACO KIA,New Sorento HEV/PHEV,Hybrid,7 seats,4,56
2024,8,Honda,Civic TypeR,Others,5 seats,3,10
2024,8,Honda Honda,Accord,Sedan,5 seats,3,57
2024,8,SAMCO,Garbage compactor truck,Garbage compactor truck (SPV),3 seats,1,16
2024,8,SAMCO,Truck,Medium truck,3 seats,1,1
2024,8,Suzuki,Super Carry Pro,Small truck,2 seats,1,20
2024,8,VINAMOTOR,Hyundai,Large bus Medium truck Light truck Small truck,29-80 Seats,,96
2024,8,THACO MAZDA,BT-50,Pick-up,5 seats,,5
2024,8,SAMCO,Car carring truck,Car Carrying Truck (SPV),3 seats,,1
2024,8,SAMCO,Sewage suction truck,Sewage suction truck (SPV),3 seats,,4
2024,8,SAMCO,Hooklift,Hooklift (SPV),3 seats,,2
2024,8,SAMCO,Fire truck,Fire fighting truck (SPV),7 seats,,1
2024,8,SAMCO,Road cleaning truck,Road cleaning truck(SPV),3 seats,,2
2024,8,SAMCO,SAMCO B40 ~ B80,Large bus,40 seats,,74
2024,8,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,27 seats,,104
2024,8,Isuzu,Bus Chassis,Chassis,,,84
2024,8,Toyota,Avanza Premio CBU,MPV,7 seats,,1
2024,8,Toyota,Alphard Hybrid,Hybrid,8 seats,,5
2024,8,Toyota,Yaris,Sedan,5 seats,,8
2024,8,Toyota,Corolla Hybrid,Hybrid,6 seats,,75
2024,8,Suzuki,Ciaz,Sedan,5 seats,,8
2024,8,Suzuki,Swift,Hatchback,5 seats,,225
2024,8,Suzuki,Ertiga Hybrid,Hybrid,7 seats,,1200
2024,8,Suzuki,Carry Truck,Small truck,2 seats,,397
2024,7,Mitsubishi,Xforcce,SUV,5 seats,1748,5638
2024,7,Toyota,Vios,Sedan,5 seats,1745,5960
2024,7,Mitsubishi,Xpander (CBU),MPV,7 seats,1336,8336
2024,7,Toyota,Yaris Cross,SUV,5 seats,1085,4546
2024,7,THACO MAZDA,CX-5,Crossover,5 seats,1044,6314
2024,7,Ford,Ranger CKD,Pick-up,5 seats,1018,7400
2024,7,Isuzu,Truck,Other Truck,3 seats,975,4856
2024,7,Ford,Everest,SUV,7 seats,951,5393
2024,7,Toyota,Veloz Cross,MPV,8 seats,766,3533
2024,7,Honda,CITY,Sedan,5 seats,744,4060
2024,7,Ford,Territory,MPV,5 seats,737,3686
2024,7,Honda,HR-V,SUV,5 seats,682,3116
2024,7,THACO TRUCK,Thaco truck,Light truck Dump truck (SPV),2 seats,622,3997
2024,7,Toyota,Corolla Cross,SUV,5 seats,574,2283
2024,7,THACO KIA,Seltos,Crossover,5 seats,526,3133
2024,7,THACO KIA,Carnival,MPV,7 seats,500,2973
2024,7,THACO KIA,Sonet,Crossover,5 seats,492,3911
2024,7,THACO MAZDA,Mazda2,Sedan,5 seats,425,2797
2024,7,THACO KIA,Carens,SUV,7 seats,394,2241
2024,7,Toyota,Raize,SUV,5 seats,393,2360
2024,7,THACO MAZDA,Mazda3,Sedan,5 seats,382,2436
2024,7,Honda,BR-V,MPV,7 seats,340,1892
2024,7,7. VA THACO KIA,MAsendtomedia_July24 K3,Sedan,Page 1 5 seats,331,
2024,7,Honda,CR-V (CKD),SUV,7 seats,304,2107
2024,7,THACO TRUCK,K2700 (K200),Small truck,2 seats,301,2213
2024,7,Toyota,Hilux,Pick-up,5 seats,271,847
2024,7,Honda,CR-V Hybrid,Hybrid,5 seats,270,805
2024,7,THACO MAZDA,CX-3,SUV,5 seats,262,1265
2024,7,THACO PREMIUM,Peugeot SUV,peugeot,7 seats,261,1614
2024,7,Ford,Ranger CBU,Pick-up,5 seats,258,1619
2024,7,Mitsubishi,Attrage,Sedan,5 seats,247,1338
2024,7,THACO TRUCK,K3000 (K250),Small truck,2 seats,238,1702
2024,7,Toyota,Wigo,Sedan,5 seats,231,1517
2024,7,Suzuki,Carry Pro CKD,Small truck,2 seats,229,1577
2024,7,THACO KIA,Sportage,SUV,5 seats,226,1227
2024,7,THACO MAZDA,CX-8,SUV,7 seats,214,1282
2024,7,Toyota,Fortuner,SUV,8 seats,212,985
2024,7,Mitsubishi,Triton,Pick-up,5 seats,204,1195
2024,7,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,3 seats,200,1082
2024,7,BUS THACO,Thaco 28 45 seats,Large bus,28 ~ 45 seats,200,1188
2024,7,Toyota,Avanza Premio CKD,MPV,7 seats,187,1114
2024,7,Toyota,Innova Cross,MPV,7 seats,173,1349
2024,7,Toyota,Yaris Cross Hybrid,Hybrid,,157,446
2024,7,Mitsubishi,Xpander (CKD),MPV,7 seats,156,929
2024,7,Toyota,Fortuner (CBU),SUV,8 seats,146,578
2024,7,THACO MAZDA,CX-30,SUV,7 seats,134,804
2024,7,Ford,Transit,Minibus,16 seats,118,2282
2024,7,Hino,HINO,Other Truck,3 seats,109,966
2024,7,Toyota,Camry,Sedan,5 seats,105,631
2024,7,Toyota,Corolla Cross Hybrid,Hybrid,,97,416
2024,7,Toyota,Innova Cross Hybrid,Hybrid,,86,985
2024,7,Mitsubishi,Outlander,SUV,7 seats,86,622
2024,7,THACO KIA,Sorento,SUV,7 seats,75,460
2024,7,Toyota,Landcruiser 200 GX 470,SUV,8 seats,71,352
2024,7,Ford,Explorer,SUV,7 seats,68,421
2024,7,Honda,Civic,Sedan,5 seats,60,846
2024,7,Toyota,Innova,MPV,8 seats,60,388
2024,7,THACO TRUCK,Thaco dumptruck (SPV),,2 seats,59,556
2024,7,Mitsubishi,Pajero Sport,SUV,7 seats,58,399
2024,7,THACO KIA,Morning,Hatchback,5 seats,54,451
2024,7,Suzuki,Carry Blind Van,Van,2 seats,54,1306
2024,7,Isuzu,D-Max,Pick-up,5 seats,50,220
2024,7,THACO MAZDA,Mazda 6,Sedan,5 seats,42,279
2024,7,THACO KIA,K5,Sedan,5 seats,41,173
2024,7,Toyota,Corolla,Sedan,5 seats,40,211
2024,7,THACO KIA,Soluto,Sedan,5 seats,38,224
2024,7,Toyota,Corolla Hybrid,Hybrid,6 seats,38,75
2024,7,VINAMOTOR,Vinamotor D8,,Under 10T,25,137
2024,7,Toyota,Camry Hybrid,Hybrid,,24,158
2024,7,Suzuki,XL7 Jimny,SUV,7 seats,20,1800
2024,7,Isuzu,mu-X,SUV,7 seats,19,104
2024,7,Suzuki,Ertiga Hybrid,Hybrid,7 seats,19,1200
2024,7,Toyota,Alphard,MPV,7 seats,16,68
2024,7,Isuzu,Bus Chassis,Chassis,,12,84
2024,7,Suzuki,Swift,Hatchback,5 seats,8,225
2024,7,Honda Honda,Accord,Sedan,5 seats,6,54
2024,7,BUS THACO,Minibus,Minibus,,6,96
2024,7,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,27 seats,6,104
2024,7,VIDABUS,G12,Large bus,47 seats,4,28
2024,7,THACO KIA,New Sorento HEV/PHEV,Hybrid,7 seats,2,52
2024,7,SAMCO,Hooklift,Hooklift (SPV),3 seats,2,2
2024,7,Toyota,Alphard Hybrid,Hybrid,8 seats,2,5
2024,7,SAMCO,Fire truck,Fire fighting truck (SPV),7 seats,1,1
2024,7,SAMCO,Garbage compactor truck,Garbage compactor truck (SPV),3 seats,1,15
2024,7,SAMCO,SAMCO B40 ~ B80,Large bus,40 seats,1,74
2024,7,Suzuki,Super Carry Pro,Small truck,2 seats,1,19
2024,7,VINAMOTOR,Hyundai,Large bus Medium truck Light truck Small truck,29-80 Seats,,96
2024,7,Honda,Civic TypeR,Others,5 seats,,7
2024,7,THACO MAZDA,BT-50,Pick-up,5 seats,,5
2024,7,SAMCO,Car carring truck,Car Carrying Truck (SPV),3 seats,,1
2024,7,SAMCO,Sewage suction truck,Sewage suction truck (SPV),3 seats,,4
2024,7,SAMCO,Road cleaning truck,Road cleaning truck(SPV),3 seats,,2
2024,7,Toyota,Avanza Premio CBU,MPV,7 seats,,1
2024,7,Toyota,Yaris,Sedan,5 seats,,8
2024,7,Suzuki,Ciaz,Sedan,5 seats,,8
2024,7,Suzuki,Carry Truck,Small truck,2 seats,,397
2024,6,THACO MAZDA,CX-5,Crossover,5 seats,1259,5270
2024,6,Ford,Ranger CKD,Pick-up,5 seats,1146,6382
2024,6,Mitsubishi,Xpander (CBU),MPV,7 seats,1064,7000
2024,6,Mitsubishi,Xforcce,SUV,5 seats,948,3890
2024,6,Ford,Everest,SUV,7 seats,830,4442
2024,6,Toyota,Yaris Cross,SUV,5 seats,808,3461
2024,6,Isuzu,Truck,Other Truck,3 seats,779,3881
2024,6,Toyota,Vios,Sedan,5 seats,769,4215
2024,6,Ford,Territory,MPV,5 seats,748,2949
2024,6,Toyota,Veloz,MPV,8 seats,670,2767
2024,6,THACO TRUCK,Thaco truck,Light truck Dump truck (SPV),2 seats,609,3375
2024,6,THACO KIA,Sonet,Crossover,5 seats,601,3419
2024,6,THACO KIA,Seltos,Crossover,5 seats,587,2607
2024,6,Toyota,Corolla Cross,SUV,5 seats,575,1709
2024,6,THACO KIA,Carnival,MPV,7 seats,447,2473
2024,6,Honda,CITY,Sedan,5 seats,443,3316
2024,6,THACO MAZDA,Mazda3,Sedan,5 seats,430,2054
2024,6,Toyota,Raize,SUV,5 seats,403,1967
2024,6,6. VA THACO KIA,MAsendtomedia_June24 K3,Sedan,Page 1 5 seats,372,
2024,6,THACO KIA,Carens,SUV,7 seats,368,1847
2024,6,THACO MAZDA,Mazda2,Sedan,5 seats,361,2372
2024,6,THACO TRUCK,K2700 (K200),Small truck,2 seats,339,1912
2024,6,Toyota,Wigo,Sedan,5 seats,299,1286
2024,6,Ford,Ranger CBU,Pick-up,5 seats,296,1361
2024,6,THACO TRUCK,K3000 (K250),Small truck,2 seats,295,1464
2024,6,THACO PREMIUM,Peugeot SUV,peugeot,7 seats,287,1353
2024,6,Mitsubishi,Attrage,Sedan,5 seats,277,1091
2024,6,Toyota,Innova Cross Hybrid,Hybrid,,274,899
2024,6,Toyota,Hilux,Pick-up,5 seats,268,576
2024,6,Toyota,Innova Cross,MPV,7 seats,266,1176
2024,6,THACO KIA,Sportage,SUV,5 seats,256,1001
2024,6,Mitsubishi,Triton,Pick-up,5 seats,249,991
2024,6,Honda,BR-V,MPV,7 seats,248,1552
2024,6,BUS THACO,Thaco 28 45 seats,Large bus,28 ~ 45 seats,239,988
2024,6,Honda,HR-V,SUV,5 seats,237,2434
2024,6,Ford,Transit,Minibus,16 seats,213,2164
2024,6,THACO MAZDA,CX-8,SUV,7 seats,209,1068
2024,6,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,3 seats,195,882
2024,6,Honda,CR-V (CKD),SUV,7 seats,195,1803
2024,6,Toyota,Fortuner,SUV,8 seats,191,773
2024,6,THACO MAZDA,CX-3,SUV,5 seats,190,1003
2024,6,Toyota,Avanza CKD,MPV,7 seats,178,927
2024,6,Mitsubishi,Xpander (CKD),MPV,7 seats,172,773
2024,6,Mitsubishi,Outlander,SUV,7 seats,144,536
2024,6,Toyota,Fortuner (CBU),SUV,8 seats,141,432
2024,6,Suzuki,Carry Pro CKD,Small truck,2 seats,133,1348
2024,6,Honda,Civic,Sedan,5 seats,130,786
2024,6,Honda,CR-V Hybrid,Hybrid,5 seats,120,535
2024,6,Suzuki,Carry Blind Van,Van,2 seats,111,1252
2024,6,Hino,HINO,Other Truck,3 seats,109,859
2024,6,THACO KIA,Sorento,SUV,7 seats,94,385
2024,6,THACO MAZDA,CX-30,SUV,7 seats,92,670
2024,6,Toyota,Corolla Cross Hybrid,Hybrid,,86,319
2024,6,Toyota,Camry,Sedan,5 seats,78,526
2024,6,THACO KIA,Morning,Hatchback,5 seats,77,397
2024,6,Ford,Explorer,SUV,7 seats,74,353
2024,6,Toyota,Landcruiser 200 GX 470,SUV,8 seats,61,281
2024,6,THACO TRUCK,Thaco dumptruck (SPV),,2 seats,59,497
2024,6,Suzuki,Ertiga Hybrid,Hybrid,7 seats,59,1181
2024,6,Mitsubishi,Pajero Sport,SUV,7 seats,59,341
2024,6,Toyota,Innova,MPV,8 seats,58,328
2024,6,VINAMOTOR,Vinamotor D8,,Under 10T,52,112
2024,6,THACO KIA,Soluto,Sedan,5 seats,45,186
2024,6,Isuzu,D-Max,Pick-up,5 seats,31,170
2024,6,Suzuki,XL7 Jimny,SUV,7 seats,28,1780
2024,6,Toyota,Camry Hybrid,Hybrid,,27,134
2024,6,THACO MAZDA,Mazda 6,Sedan,5 seats,21,237
2024,6,THACO KIA,K5,Sedan,5 seats,21,132
2024,6,SAMCO,SAMCO 24 CN ~ 46CN,Medium bus,27 seats,19,98
2024,6,Isuzu,mu-X,SUV,7 seats,18,85
2024,6,Toyota,Corolla,Sedan,5 seats,15,171
2024,6,Isuzu,Bus Chassis,Chassis,,12,72
2024,6,Suzuki,Swift,Hatchback,5 seats,9,217
2024,6,Honda Honda,Accord,Sedan,5 seats,8,48
2024,6,SAMCO,SAMCO B40 ~ B80,Large bus,40 seats,8,73
2024,6,Toyota,Alphard,MPV,7 seats,7,52
2024,6,THACO KIA,New Sorento HEV/PHEV,Hybrid,7 seats,6,50
2024,6,BUS THACO,Minibus,Minibus,,5,90
2024,6,Toyota,Yaris Cross Hybrid,Hybrid,,3,289
2024,6,SAMCO,Road cleaning truck,Road cleaning truck(SPV),3 seats,2,2
2024,6,SAMCO,Garbage compactor truck,Garbage compactor truck (SPV),3 seats,1,14
2024,6,Toyota,Alphard Hybrid,Hybrid,8 seats,1,4
2024,6,VIDABUS,G12,Large bus,47 seats,,24
2024,6,VINAMOTOR,Hyundai,Large bus Medium truck Light truck Small truck,29-80 Seats,,96
2024,6,Honda,Civic TypeR,Others,5 seats,,7
2024,6,THACO MAZDA,BT-50,Pick-up,5 seats,,5
2024,6,SAMCO,Car carring truck,Car Carrying Truck (SPV),3 seats,,1
2024,6,SAMCO,Sewage suction truck,Sewage suction truck (SPV),3 seats,,4
2024,6,Toyota,Avanza CBU,MPV,7 seats,,1
2024,6,Toyota,Yaris,Sedan,5 seats,,8
2024,6,Toyota,Corolla Hybrid,Hybrid,6 seats,,37
2024,6,Suzuki,Ciaz,Sedan,5 seats,,8
2024,6,Suzuki,Super Carry Pro,Small truck,2 seats,,18
2024,6,Suzuki,Carry Truck,Small truck,2 seats,,397
2024,5,Mitsubishi,Xpander (CBU),MPV,7 seats,1629,5936
2024,5,Ford,Ranger CKD,Pick-up,5 seats,1118,5236
2024,5,THACO MAZDA,CX-5,Crossover,5 seats,892,4011
2024,5,Ford,Everest,SUV,7 seats,811,3612
2024,5,Mitsubishi,Xforcce,SUV,5 seats,802,2942
2024,5,Toyota,Corolla Cross,SUV,5 seats,788,1134
2024,5,Toyota,Yaris Cross,SUV,5 seats,781,2653
2024,5,Isuzu,Truck,Other Truck,3 seats,767,3102
2024,5,Toyota,Vios,Sedan,5 seats,766,3446
2024,5,THACO TRUCK,Thaco truck,Light truck Dump truck (SPV),2 seats,690,2766
2024,5,Toyota,Veloz,MPV,8 seats,604,2097
2024,5,Ford,Territory,MPV,5 seats,540,2201
2024,5,THACO MAZDA,Mazda2,Sedan,5 seats,509,2011
2024,5,THACO KIA,Seltos,Crossover,5 seats,481,2020
2024,5,THACO KIA,Carnival,MPV,7 seats,442,2026
2024,5,Toyota,Raize,SUV,5 seats,433,1564
2024,5,Ford,Transit,Minibus,16 seats,413,1951
2024,5,THACO TRUCK,K2700 (K200),Small truck,2 seats,388,1573
2024,5,THACO KIA,Sonet,Crossover,5 seats,366,2818
2024,5,Ford,Ranger CBU,Pick-up,5 seats,359,1065
2024,5,5. VA THACO KIA,MAsendtomedia_May24 K3,Sedan,Page 1 5 seats,315,
2024,5,Toyota,Hilux,Pick-up,5 seats,308,308
2024,5,Suzuki,Carry Pro CKD,Small truck,2 seats,308,1215
2024,5,THACO MAZDA,Mazda3,Sedan,5 seats,305,1624
2024,5,Honda,CITY,Sedan,5 seats,303,2873
2024,5,THACO KIA,Carens,SUV,7 seats,293,1479
2024,5,THACO TRUCK,K3000 (K250),Small truck,2 seats,290,1169
2024,5,Honda,CR-V (CKD),SUV,7 seats,288,1608
2024,5,Suzuki,Ertiga Hybrid,Hybrid,7 seats,287,1122
2024,5,Honda,BR-V,MPV,7 seats,256,1304
2024,5,Toyota,Innova Cross Hybrid,Hybrid,,241,625
2024,5,THACO PREMIUM,Peugeot SUV,peugeot,7 seats,234,1066
2024,5,Toyota,Innova Cross,MPV,7 seats,220,910
2024,5,THACO MAZDA,CX-3,SUV,5 seats,215,813
2024,5,Mitsubishi,Attrage,Sedan,5 seats,213,814
2024,5,BUS THACO,Thaco 28 45 seats,Large bus,28 ~ 45 seats,208,749
2024,5,Toyota,Corolla Cross Hybrid,Hybrid,,208,233
2024,5,HYUNDAI HYUNDAI HYUNDAI,Mighty CKD,,3 seats,205,687
2024,5,Toyota,Wigo,Sedan,5 seats,200,987
2024,5,THACO KIA,Sportage,SUV,5 seats,195,745
2024,5,Honda,Civic,Sedan,5 seats,191,656
2024,5,THACO MAZDA,CX-8,SUV,7 seats,175,859
